model_name,display_name,model_family,model_type,precision,compiled,compile_mode,gpu_name,gpu_mem_gb,batch_size,throughput_mean,pixels_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,params_M,macs_G,peak_memory_mb,tf32_enabled,input_channels,input_size,pytorch_version,cuda_version,timestamp
convnext_small,ConvNeXt-S,ConvNeXt,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,2321.53,33429967,220.545,220.475,221.506,221.741,49.48,4.38,1625.2,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:34:47
convnext_base,ConvNeXt-B,ConvNeXt,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1450.19,20882791,353.056,353.088,353.996,354.578,87.60,7.73,2133.0,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:35:44
convnext_large,ConvNeXt-L,ConvNeXt,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,567.58,8173111,902.080,902.222,906.345,908.916,196.27,17.27,11665.3,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:36:56
mobilenetv3_small_100,MobileNetV3-S,MobileNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,54091.11,778912009,9.466,9.461,9.478,9.523,1.53,0.05,843.3,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:37:42
mobilenetv3_large_100,MobileNetV3-L,MobileNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,22826.51,328701757,22.430,22.428,22.454,22.511,4.22,0.15,970.9,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:38:29
regnety_004,RegNetY-400MF,RegNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,13703.64,197332424,37.362,37.360,37.473,37.590,3.91,0.27,1061.0,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:39:16
regnety_040,RegNetY-4GF,RegNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,962.16,13855112,532.136,532.698,533.186,533.364,19.57,2.48,1861.9,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:40:16
vit_tiny_patch16_224,ViT-Ti/16,ViT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,14416.57,207598564,35.515,35.484,35.702,35.890,5.94,0.59,526.1,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:41:00
vit_small_patch16_224,ViT-S/16,ViT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,5055.36,72797150,101.279,101.256,101.511,101.837,22.50,2.24,730.8,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:41:46
vit_base_patch16_224,ViT-B/16,ViT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1450.70,20890124,352.932,352.872,354.167,355.188,87.46,8.72,1267.1,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:42:39
vit_large_patch16_224,ViT-L/16,ViT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,440.00,6335943,1163.647,1164.437,1167.066,1167.295,305.52,30.51,2321.1,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:43:57
deit3_small_patch16_224,DeiT3-S/16,DeiT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,5020.68,72297812,101.978,101.973,102.221,102.326,22.51,2.24,730.9,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:44:43
deit3_base_patch16_224,DeiT3-B/16,DeiT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1447.75,20847661,353.651,353.549,355.178,356.126,87.48,8.72,1267.2,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:45:36
swin_tiny_patch4_window7_224,Swin-T,Swin,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,2281.52,32853907,224.412,224.271,225.413,225.640,27.53,4.22,2227.6,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:46:35
swin_small_patch4_window7_224,Swin-S,Swin,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1141.57,16438557,448.507,448.367,449.910,450.785,48.85,8.98,2313.1,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:47:48
swin_base_patch4_window7_224,Swin-B,Swin,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,683.92,9848469,748.624,748.354,751.041,751.909,86.76,15.80,3050.2,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:49:10
swin_large_patch4_window7_224,Swin-L,Swin,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,342.02,4925025,1497.008,1496.790,1501.932,1502.531,195.02,35.17,4650.0,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:50:51
beit_base_patch16_224,BEiT-B/16,BEiT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1444.67,20803202,354.407,354.337,355.787,356.580,87.46,8.82,1267.5,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:51:45
beit_large_patch16_224,BEiT-L/16,BEiT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,439.65,6331000,1164.555,1164.522,1167.491,1168.164,305.56,30.75,2322.1,False,12,120,2.10.0+cu128,12.8,2026-04-30T07:53:06
resnet18,ResNet-18,ResNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,8118.03,133005845,63.069,63.055,63.358,63.476,11.21,1.42,2336.5,False,12,128,2.10.0+cu128,12.8,2026-04-30T07:54:14
resnet50,ResNet-50,ResNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,3756.84,61552026,136.285,136.234,136.768,136.976,23.56,2.90,2387.5,False,12,128,2.10.0+cu128,12.8,2026-04-30T07:55:03
resnet101,ResNet-101,ResNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,2110.73,34582189,242.570,242.602,243.057,243.541,42.55,5.32,2463.5,False,12,128,2.10.0+cu128,12.8,2026-04-30T07:55:58
resnet152,ResNet-152,ResNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1448.22,23727623,353.538,353.529,354.498,354.844,58.19,7.75,2526.0,False,12,128,2.10.0+cu128,12.8,2026-04-30T07:57:01
efficientnet_b0,EfficientNet-B0,EfficientNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,13342.84,218609109,38.373,38.364,38.440,38.546,4.02,0.27,1435.2,False,12,128,2.10.0+cu128,12.8,2026-04-30T07:57:54
efficientnet_b4,EfficientNet-B4,EfficientNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,4757.48,77946583,107.620,107.608,107.953,108.168,17.57,1.02,1994.6,False,12,128,2.10.0+cu128,12.8,2026-04-30T07:58:57
efficientnet_b7,EfficientNet-B7,EfficientNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1802.49,29532053,284.051,284.019,284.806,285.285,63.82,3.43,2688.9,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:00:22
convnext_tiny,ConvNeXt-T,ConvNeXt,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,3332.74,54603585,153.627,153.648,154.577,155.104,27.84,2.94,1731.6,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:01:13
convnext_small,ConvNeXt-S,ConvNeXt,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1860.41,30480963,275.208,275.154,276.952,277.319,49.48,5.70,1818.1,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:02:08
convnext_base,ConvNeXt-B,ConvNeXt,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1135.08,18597104,451.071,451.047,452.473,452.999,87.60,10.06,2375.2,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:03:12
convnext_large,ConvNeXt-L,ConvNeXt,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,465.70,7630089,1099.412,1099.371,1104.362,1104.838,196.27,22.50,12006.1,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:04:32
mobilenetv3_small_100,MobileNetV3-S,MobileNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,50466.41,826841727,10.145,10.142,10.161,10.220,1.53,0.05,956.0,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:05:19
mobilenetv3_large_100,MobileNetV3-L,MobileNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,21159.22,346672652,24.197,24.193,24.224,24.303,4.22,0.15,1100.4,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:06:09
regnety_004,RegNetY-400MF,RegNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,12774.05,209289956,40.081,40.075,40.213,40.344,3.91,0.28,1201.1,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:06:59
regnety_040,RegNetY-4GF,RegNet,cnn,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,907.88,14874658,563.953,564.314,564.973,565.223,19.57,2.62,2103.1,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:08:03
vit_tiny_patch16_224,ViT-Ti/16,ViT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,10511.18,172215235,48.710,48.693,48.954,49.055,5.94,0.77,616.1,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:08:50
vit_small_patch16_224,ViT-S/16,ViT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,3753.26,61493437,136.415,136.520,136.915,137.395,22.50,2.91,861.1,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:09:39
vit_base_patch16_224,ViT-B/16,ViT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1115.36,18274026,459.045,459.136,460.693,461.124,87.47,11.34,1479.5,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:10:37
vit_large_patch16_224,ViT-L/16,ViT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,332.80,5452635,1538.450,1539.043,1543.552,1543.777,305.54,39.66,2589.6,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:12:06
deit3_small_patch16_224,DeiT3-S/16,DeiT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,3743.16,61327964,136.783,136.808,137.420,137.746,22.51,2.91,861.2,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:12:56
deit3_base_patch16_224,DeiT3-B/16,DeiT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1114.97,18267722,459.204,459.358,460.840,461.453,87.49,11.34,1479.6,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:13:53
swin_tiny_patch4_window7_224,Swin-T,Swin,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,2325.60,38102565,220.159,220.184,220.995,221.651,27.54,4.11,2529.5,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:14:59
swin_small_patch4_window7_224,Swin-S,Swin,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1152.01,18874590,444.439,444.474,446.551,447.568,48.85,8.87,2615.3,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:16:12
swin_base_patch4_window7_224,Swin-B,Swin,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,693.19,11357295,738.610,738.479,742.124,743.368,86.76,15.61,3438.5,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:17:40
swin_large_patch4_window7_224,Swin-L,Swin,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,346.19,5672007,1478.949,1477.998,1485.588,1487.173,195.03,34.73,5207.2,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:19:30
beit_base_patch16_224,BEiT-B/16,BEiT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1112.01,18219236,460.426,460.271,462.369,463.038,87.47,11.50,1480.1,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:20:31
beit_large_patch16_224,BEiT-L/16,BEiT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,332.07,5440652,1541.839,1542.031,1546.280,1547.319,305.58,40.08,2591.0,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:22:02
coatnet_0_224,CoAtNet-0,CoAtNet,hybrid,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,2903.03,47563218,176.368,176.248,177.391,177.676,24.24,2.94,4739.1,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:23:04
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,1008.60,16524864,507.636,507.648,509.681,510.102,73.56,10.57,7153.7,False,12,128,2.10.0+cu128,12.8,2026-04-30T08:24:20
dofa_base,DOFA-B/16,DOFA,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,1418.49,71174357,360.946,360.868,362.293,362.875,111.35,34.00,3166.5,False,3,224,2.10.0+cu128,12.8,2026-05-02T05:47:02
dofa_base,DOFA-B/16,DOFA,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,1589.62,79760528,322.091,322.056,323.620,324.468,111.35,34.00,2012.2,False,3,224,2.10.0+cu128,12.8,2026-05-02T05:47:55
dofa_large,DOFA-L/16,DOFA,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,463.28,23245406,1105.169,1104.818,1107.642,1108.555,337.15,119.65,5225.6,False,3,224,2.10.0+cu128,12.8,2026-05-02T05:49:00
dofa_large,DOFA-L/16,DOFA,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,515.43,25862407,993.338,993.891,996.538,997.874,337.15,119.65,3331.6,False,3,224,2.10.0+cu128,12.8,2026-05-02T05:50:12
croma_optical,CROMA-Optical,CROMA,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,799.66,11515066,640.274,640.132,641.347,642.062,90.34,40.36,6639.8,False,12,120,2.10.0+cu128,12.8,2026-05-02T05:51:03
croma_optical,CROMA-Optical,CROMA,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,1152.28,16592785,444.338,444.388,446.047,447.304,90.34,40.36,2405.7,False,12,120,2.10.0+cu128,12.8,2026-05-02T05:51:58
croma_sar,CROMA-SAR,CROMA,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,1598.09,23012434,320.383,320.277,321.380,323.799,47.34,20.10,6081.8,False,2,120,2.10.0+cu128,12.8,2026-05-02T05:52:41
croma_sar,CROMA-SAR,CROMA,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,2304.75,33188452,222.150,222.156,223.142,223.415,47.34,20.10,1904.4,False,2,120,2.10.0+cu128,12.8,2026-05-02T05:53:28
senpamae,SenPaMAE-B/16,SenPaMAE,vit,fp16,False,none,Tesla V100-SXM2-32GB,34.1,512,1375.92,28531053,372.115,372.105,374.178,374.679,95.02,41.43,2765.4,False,3,144,2.10.0+cu128,12.8,2026-05-02T05:47:01
senpamae,SenPaMAE-B/16,SenPaMAE,vit,fp16,True,default,Tesla V100-SXM2-32GB,34.1,512,1411.02,29258949,362.858,362.984,364.901,365.920,95.02,41.43,2382.6,False,3,144,2.10.0+cu128,12.8,2026-05-02T05:47:53
senpamae,SenPaMAE-B/16,SenPaMAE,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,1213.58,25164890,421.891,421.889,422.861,423.251,95.02,41.43,4160.8,False,3,144,2.10.0+cu128,12.8,2026-05-02T05:48:34
senpamae,SenPaMAE-B/16,SenPaMAE,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,1368.13,28369543,374.233,374.037,375.981,376.790,95.02,41.43,2437.8,False,3,144,2.10.0+cu128,12.8,2026-05-02T05:49:23
galileo_nano,Galileo-Nano/8,Galileo,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,2789.52,11425876,183.544,182.727,187.553,188.850,1.04,0.51,2450.9,False,10,64,2.10.0+cu128,12.8,2026-05-02T05:50:03
galileo_nano,Galileo-Nano/8,Galileo,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,5529.10,22647212,92.601,90.134,95.951,103.019,1.04,0.51,3455.6,False,10,64,2.10.0+cu128,12.8,2026-05-02T05:51:48
galileo_base,Galileo-Base/8,Galileo,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,606.66,2484866,843.970,843.176,850.790,851.536,86.52,54.42,7233.8,False,10,64,2.10.0+cu128,12.8,2026-05-02T05:52:45
galileo_base,Galileo-Base/8,Galileo,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,813.38,3331621,629.469,629.083,632.002,635.697,86.52,54.42,8098.0,False,10,64,2.10.0+cu128,12.8,2026-05-02T05:54:21
galileo_large,Galileo-Large/8,Galileo,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,156.18,639705,3278.311,3277.396,3287.827,3288.347,474.70,302.09,12579.5,False,10,64,2.10.0+cu128,12.8,2026-05-02T05:56:22
galileo_large,Galileo-Large/8,Galileo,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,183.14,750151,2795.639,2796.150,2807.377,2811.041,474.70,302.09,13339.7,False,10,64,2.10.0+cu128,12.8,2026-05-02T05:59:00
olmoearth_nano,OlmoEarth-Nano/8,OlmoEarth,vit,fp16,False,none,Tesla V100-SXM2-32GB,34.1,512,4932.81,80819229,103.795,103.792,103.937,104.096,1.36,1.26,1652.0,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:46:54
olmoearth_nano,OlmoEarth-Nano/8,OlmoEarth,vit,fp16,True,default,Tesla V100-SXM2-32GB,34.1,512,5345.80,87585548,95.776,95.740,96.049,96.516,1.36,1.26,1449.9,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:47:50
olmoearth_nano,OlmoEarth-Nano/8,OlmoEarth,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,4367.49,71556963,117.230,117.217,117.425,117.604,1.36,1.26,1961.0,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:48:25
olmoearth_nano,OlmoEarth-Nano/8,OlmoEarth,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,5286.76,86618288,96.846,96.801,97.185,97.364,1.36,1.26,1682.3,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:49:07
olmoearth_tiny,OlmoEarth-Tiny/8,OlmoEarth,vit,fp16,False,none,Tesla V100-SXM2-32GB,34.1,512,2112.11,34604887,242.411,242.495,242.804,242.880,6.20,8.23,2377.2,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:49:47
olmoearth_tiny,OlmoEarth-Tiny/8,OlmoEarth,vit,fp16,True,default,Tesla V100-SXM2-32GB,34.1,512,2350.16,38505085,217.857,217.911,218.753,219.410,6.20,8.23,2074.5,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:50:37
olmoearth_tiny,OlmoEarth-Tiny/8,OlmoEarth,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,1764.90,28916178,290.101,290.143,290.722,290.993,6.20,8.23,2766.3,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:51:15
olmoearth_tiny,OlmoEarth-Tiny/8,OlmoEarth,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,2293.57,37577887,223.233,223.139,224.029,224.312,6.20,8.23,2000.1,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:52:05
olmoearth_base,OlmoEarth-Base/8,OlmoEarth,vit,fp16,False,none,Tesla V100-SXM2-32GB,34.1,512,354.00,5799986,1446.315,1447.220,1451.480,1453.384,88.96,130.76,9130.8,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:47:26
olmoearth_base,OlmoEarth-Base/8,OlmoEarth,vit,fp16,True,default,Tesla V100-SXM2-32GB,34.1,512,360.83,5911791,1418.962,1418.015,1426.431,1427.477,88.96,130.76,7926.7,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:48:50
olmoearth_base,OlmoEarth-Base/8,OlmoEarth,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,306.30,5018445,1671.555,1672.359,1674.558,1676.212,88.96,130.76,10515.5,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:49:57
olmoearth_base,OlmoEarth-Base/8,OlmoEarth,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,353.73,5795585,1447.413,1448.573,1451.503,1451.961,88.96,130.76,7295.3,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:51:17
olmoearth_large,OlmoEarth-Large/8,OlmoEarth,vit,fp16,False,none,Tesla V100-SXM2-32GB,34.1,512,115.61,1894116,4428.773,4428.543,4435.649,4437.607,307.77,464.26,12836.2,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:53:35
olmoearth_large,OlmoEarth-Large/8,OlmoEarth,vit,fp16,True,default,Tesla V100-SXM2-32GB,34.1,512,117.30,1921921,4364.700,4362.939,4370.371,4371.031,307.77,464.26,11224.8,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:56:07
olmoearth_large,OlmoEarth-Large/8,OlmoEarth,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,102.62,1681310,4989.327,4989.607,4992.145,4992.430,307.77,464.26,15762.0,False,12,128,2.10.0+cu128,12.8,2026-05-02T05:58:30
olmoearth_large,OlmoEarth-Large/8,OlmoEarth,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,116.21,1903988,4405.810,4402.788,4413.649,4413.969,307.77,464.26,11145.5,False,12,128,2.10.0+cu128,12.8,2026-05-02T06:01:03
vit_huge_patch14_224,ViT-H/14,ViT,vit,fp32,False,none,Tesla V100-SXM2-32GB,34.1,512,38.26,1919866,13381.202,13378.971,13385.322,13385.886,630.78,323.77,10992.6,False,3,224,2.10.0+cu128,12.8,2026-05-03T19:45:04
vit_huge_patch14_224,ViT-H/14,ViT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,35.75,1793669,14322.660,14322.540,14330.180,14330.859,630.78,323.77,7607.3,False,3,224,2.10.0+cu128,12.8,2026-05-03T19:51:08
vit_huge_patch14_224,ViT-H/14,ViT,vit,fp16,False,none,Tesla V100-SXM2-32GB,34.1,512,184.97,9281002,2768.032,2769.451,2776.455,2776.868,630.78,323.77,5491.9,False,3,224,2.10.0+cu128,12.8,2026-05-03T19:52:43
vit_huge_patch14_224,ViT-H/14,ViT,vit,fp16,True,default,Tesla V100-SXM2-32GB,34.1,512,187.59,9412742,2729.291,2730.040,2738.102,2739.282,630.78,323.77,3805.0,False,3,224,2.10.0+cu128,12.8,2026-05-03T19:54:35
vit_huge_patch14_224,ViT-H/14,ViT,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,172.08,8634450,2975.304,2974.059,2985.321,2987.552,630.78,323.77,9531.7,False,3,224,2.10.0+cu128,12.8,2026-05-03T19:56:16
vit_huge_patch14_224,ViT-H/14,ViT,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,185.34,9299580,2762.502,2763.159,2765.445,2765.816,630.78,323.77,5601.1,False,3,224,2.10.0+cu128,12.8,2026-05-03T19:58:10
vit_giant_patch14_224,ViT-G/14,ViT,vit,fp32,False,none,Tesla V100-SXM2-32GB,34.1,512,24.89,1249014,20568.310,20568.282,20568.731,20568.771,1011.22,519.18,13866.0,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:06:12
vit_giant_patch14_224,ViT-G/14,ViT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,21.83,1095305,23454.760,23454.745,23454.996,23455.018,1011.22,519.18,9621.6,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:15:26
vit_giant_patch14_224,ViT-G/14,ViT,vit,fp16,False,none,Tesla V100-SXM2-32GB,34.1,512,123.75,6209424,4137.277,4136.681,4140.583,4140.732,1011.22,519.18,6914.3,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:17:37
vit_giant_patch14_224,ViT-G/14,ViT,vit,fp16,True,default,Tesla V100-SXM2-32GB,34.1,512,124.01,6222552,4128.549,4129.492,4136.130,4137.765,1011.22,519.18,4790.8,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:20:06
vit_giant_patch14_224,ViT-G/14,ViT,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,115.04,5772425,4450.489,4451.048,4455.828,4455.985,1011.22,519.18,12637.4,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:22:20
vit_giant_patch14_224,ViT-G/14,ViT,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,122.42,6142525,4182.338,4182.015,4186.824,4187.328,1011.22,519.18,7417.0,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:24:54
vit_large_patch8_224,ViT-L/8,ViT,vit,fp32,False,none,Tesla V100-SXM2-32GB,34.1,512,23.84,1196155,21477.247,21477.237,21485.215,21485.924,303.32,474.43,21287.2,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:32:59
vit_large_patch8_224,ViT-L/8,ViT,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,24.33,1220759,21044.378,21044.349,21046.415,21046.599,303.32,474.43,13055.9,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:41:18
vit_large_patch8_224,ViT-L/8,ViT,vit,fp16,False,none,Tesla V100-SXM2-32GB,34.1,512,109.22,5480184,4687.819,4688.582,4692.138,4692.747,303.32,474.43,10653.7,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:43:31
vit_large_patch8_224,ViT-L/8,ViT,vit,fp16,True,default,Tesla V100-SXM2-32GB,34.1,512,112.29,5634332,4559.566,4559.970,4561.482,4561.734,303.32,474.43,6535.9,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:45:56
vit_large_patch8_224,ViT-L/8,ViT,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,101.51,5093168,5044.034,5042.962,5051.038,5052.297,303.32,474.43,15298.5,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:48:13
vit_large_patch8_224,ViT-L/8,ViT,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,110.48,5543411,4634.351,4634.564,4638.301,4639.098,303.32,474.43,8127.5,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:50:41
vit_huge_plus_patch16_dinov3,DinoV3-H+/16,DinoV3,vit,fp32,False,none,Tesla V100-SXM2-32GB,34.1,512,36.23,1817863,14132.040,14134.060,14134.317,14134.340,840.52,337.61,13773.1,False,3,224,2.10.0+cu128,12.8,2026-05-03T20:56:30
vit_huge_plus_patch16_dinov3,DinoV3-H+/16,DinoV3,vit,fp32,True,default,Tesla V100-SXM2-32GB,34.1,512,35.97,1805074,14232.167,14229.638,14250.598,14252.461,840.52,337.61,10085.2,False,3,224,2.10.0+cu128,12.8,2026-05-03T21:03:03
vit_huge_plus_patch16_dinov3,DinoV3-H+/16,DinoV3,vit,fp16,False,none,Tesla V100-SXM2-32GB,34.1,512,158.17,7936354,3237.017,3238.547,3245.511,3246.464,840.52,337.61,6892.7,False,3,224,2.10.0+cu128,12.8,2026-05-03T21:04:53
vit_huge_plus_patch16_dinov3,DinoV3-H+/16,DinoV3,vit,fp16,True,default,Tesla V100-SXM2-32GB,34.1,512,183.14,9189427,2795.616,2797.513,2801.384,2802.270,840.52,337.61,5045.5,False,3,224,2.10.0+cu128,12.8,2026-05-03T21:07:07
vit_huge_plus_patch16_dinov3,DinoV3-H+/16,DinoV3,vit,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,142.64,7157317,3589.349,3589.735,3595.755,3597.401,840.52,337.61,11229.4,False,3,224,2.10.0+cu128,12.8,2026-05-03T21:09:04
vit_huge_plus_patch16_dinov3,DinoV3-H+/16,DinoV3,vit,amp,True,default,Tesla V100-SXM2-32GB,34.1,512,179.05,8984217,2859.472,2858.033,2866.428,2866.577,840.52,337.61,6675.7,False,3,224,2.10.0+cu128,12.8,2026-05-03T21:11:24
